NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
WPR22FA023,ACC,104178,2021-10-28T09:10:00Z,North Bend,Washington,United States,,N40KA,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104178
CEN22FA021,ACC,104170,2021-10-27T18:17:00Z,Lena,Wisconsin,United States,,N75RM,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104170
ERA22LA033,ACC,104171,2021-10-27T17:50:00Z,Ballston Spa,New York,United States,,N2353Z,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104171
ERA22LA042,ACC,104195,2021-10-27T17:00:00Z,Flemingsburg,Kentucky,United States,,N4363W,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104195
ERA22LA031,ACC,104165,2021-10-27T00:23:00Z,Folkston,Georgia,United States,,N525AT,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104165
ERA22LA035,ACC,104176,2021-10-26T13:45:00Z,Immokalee,Florida,United States,,N305JD,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104176
CEN22LA020,ACC,104168,2021-10-26T13:30:00Z,Benton,Illinois,United States,,N816ZH,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104168
GAA22WA021,ACC,104179,2021-10-26T06:05:00Z,Eswatini,,South Africa,,V5-HOC,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104179
DCA22WA017,OCC,104180,2021-10-25T12:45:00Z,Madinah,,Saudi Arabia,,SU-GEE,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=104180
GAA22WA022,ACC,104182,2021-10-24T18:40:00Z,Vilhena,Other Foreign,Brazil,,PR-PRB,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104182
WPR22LA024,ACC,104193,2021-10-24T11:20:00Z,St Ignatius,Montana,United States,,N25WX,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104193
ANC22LA004,ACC,104158,2021-10-23T19:25:00Z,Willow,Alaska,United States,,N368G,FALSE,Aviation,DirectorBrief,,Fatal,1,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104158
CEN22LA022,ACC,104175,2021-10-23T15:15:00Z,Wadsworth,Ohio,United States,,N94400,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104175
CEN22FA019,ACC,104152,2021-10-23T14:40:00Z,Marengo,Wisconsin,United States,,N843AC,FALSE,Aviation,DirectorBrief,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104152
ERA22LA029,ACC,104156,2021-10-23T13:34:00Z,Westhampton Beach,New York,United States,,N1188L,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104156
ERA22LA028,ACC,104155,2021-10-23T09:50:00Z,Sligo,Pennsylvania,United States,,N7371P,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104155
DCA22LA015,ACC,104161,2021-10-23T08:25:00Z,Miami,Florida,United States,,N252NN,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104161
ERA22LA027,ACC,104154,2021-10-22T17:50:00Z,Orlando,Florida,United States,,N925DR,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104154
ERA22FA026,ACC,104150,2021-10-22T15:57:00Z,Walterboro,South Carolina,United States,,N1652H,FALSE,Aviation,DirectorBrief,,Fatal,1,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104150
ANC22LA003,ACC,104149,2021-10-22T09:50:00Z,Juneau,Alaska,United States,,N754KP,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104149
DCA22WA013,OCC,104159,2021-10-22T04:00:00Z,Jayapura,,Indonesia,,PK-JRB,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104159
ERA22LA030,ACC,104164,2021-10-21T19:20:00Z,Dallas,Georgia,United States,,N6888A,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104164
ERA22FA024,ACC,104145,2021-10-21T17:31:00Z,Holly Ridge,North Carolina,United States,,N3933H,FALSE,Aviation,DirectorBrief,,Fatal,2,1,1,,,https://data.ntsb.gov/Docket?ProjectID=104145
GAA22WA018,ACC,104162,2021-10-21T14:30:00Z,Birchwood,,United Kingdom,,G-BTRG,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104162
ERA22LA025,ACC,104146,2021-10-21T11:38:00Z,Columbia,South Carolina,United States,,N812DS,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104146
CEN22LA018,ACC,104143,2021-10-20T16:15:00Z,Dallas,Texas,United States,,N1235U,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104143
WPR22FA021,ACC,104148,2021-10-20T12:00:00Z,Dunsmuir,California,United States,,N5268Q,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104148
GAA22WA017,ACC,104157,2021-10-20T10:28:00Z,Bristol,,Ireland,,N498YY,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104157
DCA22MA009,ACC,104129,2021-10-19T10:08:00Z,Brookshire,Texas,United States,,N987AK,FALSE,Aviation,BoardBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=104129
CEN22FA017,ACC,104122,2021-10-18T19:24:00Z,Buxton,North Dakota,United States,,N820ND,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104122
ERA22LA019,ACC,104118,2021-10-18T16:10:00Z,Mount Pleasant,South Carolina,United States,,N996LM,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104118
CEN22FA016,ACC,104119,2021-10-18T15:34:00Z,Stroud,Oklahoma,United States,,N419LB,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104119
GAA22WA014,ACC,104136,2021-10-17T16:27:00Z,Belgrade,,Serbia,,M-OLLY,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=104136
WPR22LA013,ACC,104120,2021-10-17T15:55:00Z,Laurier,Washington,United States,,N832DC,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104120
WPR22FA012,ACC,104111,2021-10-17T14:02:00Z,Three Points,Arizona,United States,,N112LS,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104111
ERA22LA020,ACC,104130,2021-10-17T12:00:00Z,Lynchburg,Virginia,United States,,669GJ,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104130
GAA22WA012,ACC,104115,2021-10-17T11:55:00Z,Buchen-Sturzenhardt,,Germany,,D-HALR,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=104115
WPR22LA017,ACC,104135,2021-10-16T14:30:00Z,White Swan,Washington,United States,,N3388T,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104135
WPR22LA018,ACC,104137,2021-10-16T13:00:00Z,Tucson,Arizona,United States,,N544AM,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104137
ERA22LA018,ACC,104110,2021-10-16T08:30:00Z,Benton,Pennsylvania,United States,,N668CL,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104110
DCA22WA032,INC,104313,2021-10-16T04:00:00Z,Montevideo,,Uruguay,,EC-NFM,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=104313
ERA22LA017,ACC,104108,2021-10-15T15:00:00Z,Fire Island,New York,United States,,N759AC,FALSE,Aviation,DirectorBrief,,Minor,0,0,3,,,https://data.ntsb.gov/Docket?ProjectID=104108
GAA22WA013,INC,104132,2021-10-15T13:30:00Z,Cleethorpes,,United Kingdom,,G-WIZZ,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104132
WPR22FA011,ACC,104107,2021-10-15T09:59:00Z,Reserve,New Mexico,United States,,N7584M,FALSE,Aviation,DirectorBrief,,Fatal,1,2,0,,,https://data.ntsb.gov/Docket?ProjectID=104107
WPR22LA019,ACC,104138,2021-10-14T18:15:00Z,Fall Creek,Oregon,United States,,N511ZZ,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104138
ERA22LA016,ACC,104104,2021-10-14T17:22:00Z,North Canaan,Connecticut,United States,,N9259M,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=104104
WPR22LA015,ACC,104128,2021-10-14T16:00:00Z,Wilton,California,United States,,N857PF,FALSE,Aviation,DirectorBrief,,Serious,0,2,2,,,https://data.ntsb.gov/Docket?ProjectID=104128
ERA22FA015,ACC,104103,2021-10-14T15:51:00Z,Titusville,Florida,United States,,N755V,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104103
ERA22LA023,ACC,104140,2021-10-14T12:30:00Z,Inverness,Florida,United States,,N3299T,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104140
DCA22WA008,INC,104124,2021-10-13T16:03:00Z,Hong Kong,,Hong Kong,,VP-BEN,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104124
ANC22LA002,ACC,104116,2021-10-13T13:00:00Z,Chickaloon,Alaska,United States,,"N9966N, unk",FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104116
WPR22LA014,ACC,104121,2021-10-13T10:20:00Z,Payette,Idaho,United States,,N583DM,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104121
ERA22FA014,ACC,104097,2021-10-13T08:16:00Z,Blairsville,Georgia,United States,,N9126P,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104097
WPR22LA016,ACC,104134,2021-10-12T13:00:00Z,Kalispell,Montana,United States,,N926LL,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104134
CEN22FA013,ACC,104086,2021-10-12T08:30:00Z,Waukesha,Wisconsin,United States,,N628RS,FALSE,Aviation,DirectorBrief,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104086
ERA22LA073,ACC,104311,2021-10-11T16:10:00Z,Wheeler Heights,Georgia,United States,,N263MG,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104311
WPR22FA004,ACC,104080,2021-10-11T12:14:00Z,Santee,California,United States,,N7022G,FALSE,Aviation,DirectorBrief,,Fatal,2,2,0,,,https://data.ntsb.gov/Docket?ProjectID=104080
CEN22FA011,ACC,104079,2021-10-11T07:57:00Z,Mesa,Colorado,United States,,N6748V,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104079
GAA22WA009,ACC,104100,2021-10-11T05:20:00Z,Konigswinter,,Germany,,D-GLMP,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104100
GAA22WA008,ACC,104095,2021-10-10T15:45:00Z,Yapu,Other Foreign,United States,,HK5032,FALSE,Aviation,None,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=104095
DCA22WA022,INC,104224,2021-10-10T15:40:00Z,Casablanca,,Morocco,,CN-ROR,FALSE,Aviation,None,,,,,,,,https://data.ntsb.gov/Docket?ProjectID=104224
ERA22FA010,ACC,104078,2021-10-10T13:57:00Z,Cornwall,New York,United States,,N637HP,FALSE,Aviation,DirectorBrief,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104078
ANC22LA001,ACC,104098,2021-10-10T13:20:00Z,Palmer,Alaska,United States,,N555EL,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104098
ERA22LA011,ACC,104085,2021-10-10T12:10:00Z,Greenville,South Carolina,United States,,N121YT,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=104085
WPR22LA006,ACC,104087,2021-10-10T10:30:00Z,Camarillo,California,United States,,N186JB,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=104087
