NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
ANC11CA005,ACC,78076,2010-12-23T15:30:00Z,Clear,Alaska,United States,,N40283,FALSE,Aviation,DirectorBrief,2011-05-26T04:00:00Z,None,0,0,0,"The pilot's inadequate preflight inspection, which resulted in a loss of engine power due to water/ice in the fuel system.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition",https://data.ntsb.gov/Docket?ProjectID=78076
WPR11LA080,ACC,78053,2010-12-23T15:21:00Z,Glendale,Arizona,United States,,N95FT,FALSE,Aviation,DirectorBrief,2012-10-04T04:00:00Z,Serious,0,1,0,The pilot's failure to recognize the onset of and to prevent an aerodynamic stall at low altitude. Contributing to the accident were the manufacturer’s conflicting guidance about the power setting for takeoff and the pilot’s decision to conduct a partial-power takeoff.,"Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Organizational issues - Development - Manufacture/production - Document/info production - Manufacturer, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=78053
ERA11CA096,ACC,78059,2010-12-23T10:25:00Z,Fort Myers,Florida,United States,,N385ME,FALSE,Aviation,DirectorBrief,2011-05-26T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during the takeoff roll. Contributing to the accident was the pilot’s attempt to take off with full flaps.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=78059
ERA11FA095,ACC,78047,2010-12-22T20:50:00Z,Dundee,New York,United States,,N968SM,FALSE,Aviation,DirectorBrief,2012-03-20T04:00:00Z,Fatal,1,0,0,"The pilot's decision to operate in known moderate-to-severe icing conditions, which resulted in a loss of control during approach.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Decision related to condition",https://data.ntsb.gov/Docket?ProjectID=78047
CEN11FA125,ACC,78048,2010-12-22T15:46:00Z,Wheeling,Illinois,United States,,N5293M,FALSE,Aviation,DirectorBrief,2012-01-17T05:00:00Z,Fatal,1,1,0,"The installation of the wrong engine-driven fuel pump, which resulted in a loss of engine power during takeoff, and the pilot's subsequent decision to turn back toward the airport at an insufficient altitude to complete the maneuver. Contributing to the accident was the pilot’s failure to maintain airspeed, which resulted in a loss of aircraft control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Not specified, Aircraft - Aircraft systems - Fuel system - Fuel pumps - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Installation - Not specified",https://data.ntsb.gov/Docket?ProjectID=78048
WPR11CA079,ACC,78052,2010-12-22T15:30:00Z,Newberg,Oregon,United States,,N7008Z,FALSE,Aviation,DirectorBrief,2011-05-16T04:00:00Z,None,0,0,0,"The pilot's improper recovery from a dive, which resulted in a loss of control.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Aircraft - Aircraft systems - Flight control system - Elevator control system - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=78052
CEN11CA126,ACC,78050,2010-12-22T15:20:00Z,Hemphill,Texas,United States,,N841SA,FALSE,Aviation,DirectorBrief,2011-05-26T04:00:00Z,Minor,0,0,2,The student pilot’s improper decision to carry an unauthorized passenger and the passenger’s loss of control of the helicopter during take-off.,"Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Passenger, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=78050
CEN11FA124,ACC,78045,2010-12-22T12:59:00Z,Colorado Springs,Colorado,United States,,N79869,FALSE,Aviation,DirectorBrief,2011-12-19T05:00:00Z,Fatal,2,0,0,"The pilot’s decision to initiate an approach into weather conditions where the ceiling and visibility were below the minimums for the approach and where reported icing existed, in an airplane not certified for flight in icing conditions, and his failure to maintain control of the airplane during the missed approach.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below approach minima - Decision related to condition, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=78045
WPR11FA082,ACC,78055,2010-12-22T12:45:00Z,Lander,Wyoming,United States,,N799RS,FALSE,Aviation,DirectorBrief,2012-10-04T04:00:00Z,Fatal,3,0,0,"The non-instrument-rated pilot's decision to continue visual flight in instrument or marginal visual meteorological conditions in mountainous terrain, which resulted in controlled flight into terrain. Contributing to the accident was the pilot's lack of preflight planning to ensure that appropriate weather and terrain avoidance options remained available to him.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot",https://data.ntsb.gov/Docket?ProjectID=78055
ANC11LA006,ACC,78098,2010-12-22T10:50:00Z,Saint Michael,Alaska,United States,,N45052,FALSE,Aviation,DirectorBrief,2011-05-26T04:00:00Z,None,0,0,0,"The loss of directional control during landing due to a flat nose wheel tire, resulting in a runway excursion and collision with trees.","Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",https://data.ntsb.gov/Docket?ProjectID=78098
ERA11FA094,ACC,78043,2010-12-22T09:54:00Z,Spencer,Massachusetts,United States,,N30ZZ,FALSE,Aviation,DirectorBrief,2011-12-27T05:00:00Z,Fatal,1,0,0,The in-flight collision with a tree while returning to land for undetermined reasons.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=78043
WPR11LA081,ACC,78054,2010-12-22T09:30:00Z,Poipu,Hawaii,United States,,N157AP,FALSE,Aviation,DirectorBrief,2012-10-04T04:00:00Z,None,0,0,0,"The pilot's lack of compliance with manufacturer's guidance for care and handling of the aircraft combined with incomplete preflight inspections, which resulted in an undetected material failure of the nose cone.","Environmental issues - Conditions/weather/phenomena - (general) - (general) - Contributed to outcome, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft handling/service - Maintenance/inspections - (general) - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=78054
ERA11WA098,ACC,78069,2010-12-21T14:00:00Z,Aracuju,,Brazil,,PR-HQB,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,1,0,1,,"Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=78069
CEN11CA128,ACC,78058,2010-12-21T13:30:00Z,Madison,Wisconsin,United States,,N233DS,FALSE,Aviation,DirectorBrief,2011-05-16T04:00:00Z,None,0,0,0,"The pilot's failure to maintain adequate airspeed during the approach, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's failure to check the de-ice fluid level prior to takeoff, which resulted in the failure of the de-ice system to clear the windshield of ice.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=78058
CEN11CA127,ACC,78051,2010-12-21T11:30:00Z,Clifton,Texas,United States,,N9317G,FALSE,Aviation,DirectorBrief,2011-05-16T04:00:00Z,None,0,0,0,"The pilot's inadequate compensation for the crosswind and inadequate flare, which resulted in a hard landing.","Personnel issues - Task performance - (general) - (general) - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Not specified",https://data.ntsb.gov/Docket?ProjectID=78051
CEN11WA145,ACC,78122,2010-12-21T04:50:00Z,Bataan,,Costa Rica,,TI-AZM,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=78122
WPR11FA078,ACC,78037,2010-12-20T11:00:00Z,Perris,California,United States,,N316KW,FALSE,Aviation,DirectorBrief,2011-11-22T05:00:00Z,Fatal,1,0,0,"The pilot’s decision to continue visual flight into instrument meteorological conditions, which resulted in an in-flight collision with mountainous terrain.","Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Response/compensation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=78037
CEN11WA119,ACC,78034,2010-12-19T15:02:00Z,Bever,,Switzerland,,D-IAYL,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=78034
CEN11CA131,ACC,78066,2010-12-19T14:45:00Z,Bolingbrook,Illinois,United States,,N5437M,FALSE,Aviation,DirectorBrief,2011-05-16T04:00:00Z,None,0,0,0,The student pilot's failure to maintain directional control during landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=78066
CEN11FA118,ACC,78032,2010-12-19T11:00:00Z,La Monte,Missouri,United States,,N549AM,FALSE,Aviation,DirectorBrief,2013-12-05T05:00:00Z,Serious,0,3,0,"An interruption of fuel to the engine due to air in the fuel lines, which resulted in an engine flameout and the total loss of engine power. The reason for air in the fuel line resulting in an engine flameout could not be determined because postaccident testing did not reveal the mechanism that would lead to such a result.","Aircraft - Aircraft systems - Fuel system - (general) - Not specified, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft systems - Fuel system - Fuel filter-strainer - Design",https://data.ntsb.gov/Docket?ProjectID=78032
CEN11LA117,ACC,78031,2010-12-18T18:05:00Z,Lake Elmo,Minnesota,United States,,N92358,FALSE,Aviation,DirectorBrief,2011-07-21T04:00:00Z,Minor,0,0,2,The pilot's improper fuel management which resulted in the loss of engine power due to fuel starvation. Contributing to the accident was the distraction of the cabin depressurization.,"Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Workload management - Task allocation - Pilot",https://data.ntsb.gov/Docket?ProjectID=78031
CEN11LA148,ACC,78129,2010-12-18T16:10:00Z,Des Moines,Iowa,United States,,N5537D,FALSE,Aviation,DirectorBrief,2011-10-03T04:00:00Z,None,0,0,0,A total loss of engine power due to fuel exhaustion as a result of the pilot's inadequate fuel planning.,"Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",https://data.ntsb.gov/Docket?ProjectID=78129
CEN11FA115,ACC,78027,2010-12-18T15:30:00Z,Crowley,Louisiana,United States,,N8556T,FALSE,Aviation,DirectorBrief,2011-11-17T05:00:00Z,Fatal,3,2,0,A loss of engine power due to the magneto failure for undetermined reasons.,"Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Failure, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=78027
DCA11CA014,ACC,78035,2010-12-18T12:00:00Z,Philadelphia,Pennsylvania,United States,,"N913WN, N650SW",FALSE,Aviation,DirectorBrief,2011-06-27T04:00:00Z,None,0,0,0,the failure of the ground operations personnel to maintain awareness of the relative position of the two airplanes.,Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew,https://data.ntsb.gov/Docket?ProjectID=78035
ERA11LA093,ACC,78028,2010-12-18T11:15:00Z,West Milford,New Jersey,United States,,N1462M,FALSE,Aviation,DirectorBrief,2012-02-23T05:00:00Z,Serious,0,2,0,"The pilot's delayed application of carburetor heat while taking off in weather conditions conducive to serious carburetor icing, which resulted in a partial loss of engine power.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Decision related to condition",https://data.ntsb.gov/Docket?ProjectID=78028
CEN11CA113,ACC,78023,2010-12-16T19:45:00Z,Ozark,Arkansas,United States,,N990W,FALSE,Aviation,DirectorBrief,2011-05-16T04:00:00Z,None,0,0,0,The pilot's failure to extend the landing gear prior to landing.,"Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Not used/operated",https://data.ntsb.gov/Docket?ProjectID=78023
CEN11LA109,ACC,78016,2010-12-16T12:00:00Z,Moline,Illinois,United States,,N2187H,FALSE,Aviation,DirectorBrief,2011-11-03T04:00:00Z,Minor,0,0,2,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and noseover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Snow - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=78016
CEN11LA112,ACC,78022,2010-12-15T20:45:00Z,Nacogdoches,Texas,United States,,N422MR,FALSE,Aviation,DirectorBrief,2012-08-07T04:00:00Z,Minor,0,0,1,The total loss of engine power during cruise flight for undetermined reasons.,"Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=78022
CEN11FA110,ACC,78017,2010-12-15T17:02:00Z,Edwards,Colorado,United States,,N571M,FALSE,Aviation,DirectorBrief,2011-11-17T05:00:00Z,Fatal,2,0,0,"Controlled flight into terrain, while on an instrument approach in instrument meteorological conditions, for undetermined reasons.","Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=78017
ERA11WA090,ACC,78005,2010-12-14T15:42:00Z,Nassau,,Bahamas,,N38L,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=78005
