NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
ERA19FA070,ACC,98789,2018-12-19T20:36:00Z,Blairsville,Georgia,United States,,N6143J,FALSE,Aviation,DirectorBrief,2020-07-13T04:00:00Z,Fatal,3,1,0,The pilot's failure to maintain clearance from trees during a visual approach for landing in night visual meteorological conditions. Contributing to the accident was the pilot's lack of recent experience flying at night.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation, Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience - Pilot",https://data.ntsb.gov/Docket?ProjectID=98789
GAA19CA102,ACC,98792,2018-12-19T16:30:00Z,Sedona,Arizona,United States,,N636M,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,"The pilot's failure to maintain the proper airspeed during landing, which resulted in the airplane landing too fast and too far down the runway to safely stop it.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=98792
ERA19LA074,ACC,98800,2018-12-19T15:20:00Z,McCormick,South Carolina,United States,,N346MA,FALSE,Aviation,DirectorBrief,,Minor,0,0,2,,,https://data.ntsb.gov/Docket?ProjectID=98800
ERA19WA082,ACC,98859,2018-12-19T13:05:00Z,"Orihueca, Magdalena",,Colombia,,HK5253,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98859
GAA19CA103,ACC,98799,2018-12-18T16:30:00Z,Strykersville,New York,United States,,N7535S,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,"The structural failure of the home-built landing platform during landing, which resulted in the helicopter rolling over.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Not specified, Environmental issues - Operating environment - Airport facilities/design - Ground support/equipment - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98799
ERA19FA068,ACC,98785,2018-12-18T16:00:00Z,Adel,Georgia,United States,,N203SW,FALSE,Aviation,DirectorBrief,2020-12-03T05:00:00Z,Fatal,1,0,0,"The in-flight failure of the fuselage, as a result of the pilot conducting maneuvers that exceeded the structural capabilities of the airplane.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Personnel issues - Action/decision - Action - Unnecessary action - Pilot, Aircraft - Aircraft structures - Fuselage - Longerons/stringers (main fus) - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=98785
CEN19WA080,ACC,98967,2018-12-18T14:00:00Z,Toussus-Le-Noble,,France,,N842CD,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98967
ERA19LA069,ACC,98786,2018-12-17T13:10:00Z,Bell Glade,Florida,United States,,N4886B,FALSE,Aviation,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"A partial loss of engine power due to the No. 1 cylinder's valve keeper becoming dislodged, which ultimately resulted in the intake valve becoming stuck in the valve guide and in the loss of compression to the cylinder.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Malfunction, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98786
WPR19FA042,ACC,98775,2018-12-17T08:55:00Z,Aberdeen,Idaho,United States,,N6283P,FALSE,Aviation,DirectorBrief,2020-11-19T05:00:00Z,Fatal,1,0,0,"The pilot's diverted attention during the takeoff climb due to a loss of engine power, which resulted in the airplane’s exceedance of the critical angle of attack and subsequent stall/spin.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Failure, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=98775
CEN19LA047,ACC,98794,2018-12-16T16:30:00Z,McClure,Ohio,United States,,N3165V,FALSE,Aviation,DirectorBrief,2020-06-29T04:00:00Z,None,0,0,0,"The cold seizure of the cylinder/piston due to the pilot’s failure to adequately warm the engine before takeoff, which resulted in a loss of engine power during a departure climb.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Environmental issues - Physical environment - Object/animal/substance - Pole - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=98794
GAA19CA098,ACC,98778,2018-12-16T13:00:00Z,Riggins,Idaho,United States,,N4385B,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,The pilot's improper preflight performance planning and his subsequent failure to attain sufficient speed for the airplane to climb with a tailwind.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Response/compensation, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot",https://data.ntsb.gov/Docket?ProjectID=98778
CEN19LA045,ACC,98773,2018-12-15T15:20:00Z,Lodi,Wisconsin,United States,,N393SX,FALSE,Aviation,DirectorBrief,2020-04-13T04:00:00Z,Serious,0,1,0,"The pilot's failure to maintain proper alignment with the runway during final approach, which resulted in impact with a tree.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Heading/course - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98773
GAA19CA101,ACC,98787,2018-12-15T12:15:00Z,ANAHUAC,Texas,United States,,N923DJ,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,The pilot's improper landing flare in gusting crosswind conditions.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98787
GAA19CA097,ACC,98777,2018-12-15T10:40:00Z,MORIARTY,New Mexico,United States,,N188H,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,The pilot's failure to see and avoid a parked glider while taxiing from the runway.,"Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Aircraft - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98777
ERA19LA073,ACC,98796,2018-12-15T10:33:00Z,Key West,Florida,United States,,N55FN,FALSE,Aviation,DirectorBrief,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98796
CEN19LA046,ACC,98791,2018-12-15T09:30:00Z,Beaumont,Kansas,United States,,N2496N,FALSE,Aviation,DirectorBrief,2020-04-13T04:00:00Z,None,0,0,0,"The right brake being locked during the landing roll on the turf runway for reasons that could not be determined during postaccident examinations, which resulted in a noseover.","Aircraft - Aircraft systems - Landing gear system - Brake - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=98791
GAA19CA100,ACC,98782,2018-12-14T10:00:00Z,Tacoma,Washington,United States,,N19EC,FALSE,Aviation,DirectorBrief,2020-08-27T04:00:00Z,None,0,0,0,"The pilot's loss of directional control during the landing roll and his subsequent overapplication of left rudder, which resulted in the right wing impacting the runway.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft systems - Flight control system - Rudder control system - Incorrect use/operation, Aircraft - Aircraft systems - Flight control system - Rudder control system - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=98782
ERA19FA066,ACC,98770,2018-12-14T08:40:00Z,Fredericksburg,Virginia,United States,,N350FT,FALSE,Aviation,DirectorBrief,2020-06-03T04:00:00Z,Fatal,1,0,0,"The pilot's exceedance of the airplane's critical angle of attack, which led to an aerodynamic stall while turning in the traffic pattern at low altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=98770
DCA19WA047,INC,98790,2018-12-13T15:53:00Z,Taipei,,Taiwan,,B18717,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98790
ERA19LA065,ACC,98769,2018-12-13T15:00:00Z,Punta Gorda,Florida,United States,,N145MM,FALSE,Aviation,DirectorBrief,,Minor,0,0,1,,,https://data.ntsb.gov/Docket?ProjectID=98769
CEN19FA044,ACC,98768,2018-12-13T11:44:00Z,Valparaiso,Indiana,United States,,N6785P,FALSE,Aviation,DirectorBrief,2020-07-13T04:00:00Z,Fatal,1,0,0,"The pilot's failure to maintain adequate airspeed during the initial climb after takeoff, which resulted in an exceedance of the airplane's critical angle of attack and a subsequent aerodynamic stall and spin.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=98768
WPR19LA041,ACC,98765,2018-12-12T15:30:00Z,Honolulu,Hawaii,United States,,N323AX,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=98765
GAA19CA095,ACC,98767,2018-12-12T12:15:00Z,Chino,California,United States,,N5800U,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,The flight instructor's failure to maintain directional control during landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=98767
DCA19WA044,INC,98772,2018-12-12T05:00:00Z,Tijuana,,Mexico,,XA-ADV,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98772
GAA19CA096,ACC,98771,2018-12-11T19:00:00Z,Hartford,Wisconsin,United States,,N6650M,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,"The pilot's exceedance of the airplane's critical angle of attack, which resulted in an aerodynamic stall and impact with terrain during landing in icing conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98771
DCA19WA043,ACC,98760,2018-12-11T07:54:00Z,Hong Kong,,Hong Kong,,C-FITW,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98760
ENG19RA007,INC,98766,2018-12-11T01:50:00Z,Brussels,,Belgium,,OO-SFU,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98766
ENG19WA011,INC,98904,2018-12-10T17:40:00Z,Jaipur,,India,,VT-ITR,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=98904
CEN19WA102,ACC,99126,2018-12-10T12:30:00Z,Beauberry,,France,,F-HUGE,FALSE,Aviation,None,,Fatal,3,0,0,,,https://data.ntsb.gov/Docket?ProjectID=99126
GAA19CA091,ACC,98750,2018-12-10T11:45:00Z,Chester,Connecticut,United States,,N143GW,FALSE,Aviation,DirectorBrief,2019-09-26T04:00:00Z,None,0,0,0,The pilot's loss of airplane control during the engine start.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Pole - Effect on operation, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=98750
ERA19LA062,ACC,98746,2018-12-09T13:15:00Z,Paramus,New Jersey,United States,,N5756W,FALSE,Aviation,DirectorBrief,2020-06-29T04:00:00Z,Minor,0,0,2,"Maintenance personnel's improper assembly of the engine during overhaul, which resulted in lubrication restriction due to a bearing shift and the subsequent engine failure.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Incorrect service/maintenance, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Personnel issues - Action/decision - Action - Incorrect action performance - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=98746
ERA19LA061,ACC,98745,2018-12-08T14:14:00Z,Myerstown,Pennsylvania,United States,,N731LT,FALSE,Aviation,DirectorBrief,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=98745
GAA19CA090,ACC,98749,2018-12-08T11:00:00Z,Hesperia,California,United States,,N947DS,FALSE,Aviation,DirectorBrief,2020-03-03T05:00:00Z,Minor,0,0,1,"The pilot's improper landing flare, which resulted in hard, bounced landing, runway excursion, and impact with a hangar.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=98749
