NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
ANC14CA013,ACC,88588,2013-12-23T16:30:00Z,Platinum,Alaska,United States,,N7069K,FALSE,Aviation,DirectorBrief,2014-05-05T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during a crosswind landing.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=88588
WPR14CA074,ACC,88582,2013-12-23T16:30:00Z,Fullerton,California,United States,,N80238,FALSE,Aviation,DirectorBrief,2014-05-21T04:00:00Z,None,0,0,0,"The pilot's inadequate landing flare, which resulted in a bounced landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=88582
WPR14CA073,ACC,88580,2013-12-22T12:45:00Z,Carson City,Nevada,United States,,N185CY,FALSE,Aviation,DirectorBrief,2014-05-21T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during landing which resulted in the airplane veering off the runway and nosing over.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88580
DCA14WA023,ACC,88577,2013-12-22T05:00:00Z,Johannesburg,,South Africa,,G-BNLL,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=88577
CEN14CA092,ACC,88575,2013-12-20T15:55:00Z,Guymon,Oklahoma,United States,,N2382F,FALSE,Aviation,DirectorBrief,2014-02-13T05:00:00Z,Minor,0,0,1,"The pilot's failure to maintain adequate airspeed during takeoff, which resulted in an aerodynamic stall and collision with terrain.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained,https://data.ntsb.gov/Docket?ProjectID=88575
CEN14WA093,ACC,88576,2013-12-20T05:00:00Z,Bordeaux,,France,,F-GPJG,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,4,0,0,,Not determined - Not determined - (general) - (general) - Other authority investigated,https://data.ntsb.gov/Docket?ProjectID=88576
ERA14LA076,ACC,88573,2013-12-20T00:51:00Z,Tampa,Florida,United States,,N5307A,FALSE,Aviation,DirectorBrief,2015-09-08T04:00:00Z,Serious,0,1,0,A total loss of engine power due to the fatigue failure of the No. 4 connecting rod. Contributing to the accident was a likely loss of lubrication for reasons that could not be determined during a postaccident engine examination.,"Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Not specified, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Fatigue/wear/corrosion",https://data.ntsb.gov/Docket?ProjectID=88573
DCA14WA025,ACC,88581,2013-12-19T05:00:00Z,Changi,,Singapore,,9V-SRP,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=88581
WPR14LA071,ACC,88572,2013-12-18T16:15:00Z,Los Angeles,California,United States,,N8169C,FALSE,Aviation,DirectorBrief,2015-02-23T05:00:00Z,None,0,0,0,"The total loss of engine power during takeoff due to fuel starvation, which resulted from the pilot’s failure to adequately manage the fuel supply.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",https://data.ntsb.gov/Docket?ProjectID=88572
ERA14FA075,ACC,88566,2013-12-18T12:10:00Z,Chatlottesville,Virginia,United States,,N3705Z,FALSE,Aviation,DirectorBrief,2015-03-24T04:00:00Z,Fatal,1,0,0,"The pilot’s failure to position the fuel selector handle in a fuel tank detent, which resulted in a total loss of engine power due to fuel starvation. Contributing to the pilot’s fatal injuries was the separation of his shoulder harness due to overload in an area of excessive fraying.","Personnel issues - Task performance - Use of equip/info - (general) - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Aircraft - Fluids/misc hardware - Misc hardware - Fasteners - Not specified",https://data.ntsb.gov/Docket?ProjectID=88566
ERA14FA074,ACC,88565,2013-12-18T08:20:00Z,Panama City,Florida,United States,,N89SN,FALSE,Aviation,DirectorBrief,2015-01-07T05:00:00Z,Fatal,1,0,0,"The pilot’s inadequate preflight and inflight fuel planning, which resulted in a total loss of engine power due to fuel exhaustion. Contributing to the pilot’s injuries was his failure to use the available shoulder harness.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Aircraft systems - Equipment/furnishings - Emergency equipment - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot",https://data.ntsb.gov/Docket?ProjectID=88565
DCA14WA024,INC,88579,2013-12-18T05:00:00Z,Arusha,,Tanzania,,ET-AQW,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=88579
ERA14FA073,ACC,88564,2013-12-17T20:24:00Z,Atlanta,Georgia,United States,,N50PM,FALSE,Aviation,DirectorBrief,2015-09-08T04:00:00Z,Fatal,2,0,0,The pilot's failure to maintain  airplane control while maneuvering the airplane in the traffic pattern at night. Contributing to the accident was the pilot's impairment from the use of illicit drugs.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Physical - Impairment/incapacitation - Illicit drug - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=88564
CEN14LA091,ACC,88569,2013-12-17T16:00:00Z,Palestine,Texas,United States,,UNREG,FALSE,Aviation,DirectorBrief,2014-09-24T04:00:00Z,Serious,0,1,0,"The noncertificated pilot’s failure to maintain airspeed, which resulted in an inadvertent stall during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88569
CEN14LA089,ACC,88562,2013-12-17T12:30:00Z,Hondo,Texas,United States,,N83CN,FALSE,Aviation,DirectorBrief,2014-12-15T05:00:00Z,Minor,0,0,1,The pilot's loss of directional control during an attempted go-around for reasons that could not be determined based on the available evidence. Contributing to the accident was the flight instructor’s and pilot’s decision to continue flight after experiencing repeated problems upon landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=88562
ERA14WA079,ACC,88590,2013-12-16T22:48:00Z,Teresina Municipality,,Brazil,,PT-CNL,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=88590
ERA14LA072,ACC,88559,2013-12-16T22:15:00Z,Burlington,North Carolina,United States,,N963CP,FALSE,Aviation,DirectorBrief,2015-03-17T04:00:00Z,None,0,0,0,A loss of airplane control during takeoff for reasons that could not be determined due to the postaccident condition of the elevator control system.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Attain/maintain not possible, Not determined - Not determined - (general) - (general) - Unknown/Not determined",https://data.ntsb.gov/Docket?ProjectID=88559
CEN14LA087,ACC,88556,2013-12-16T17:34:00Z,Leakey,Texas,United States,,N581SL,FALSE,Aviation,DirectorBrief,2014-10-27T04:00:00Z,Serious,0,1,0,The pilot’s failure to maintain control of the airplane after the canopy opened on takeoff. Contributing to the accident was the pilot’s failure to properly secure the canopy latch before takeoff.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft structures - Doors - Passenger/crew doors - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88556
ANC14LA011,ACC,88567,2013-12-15T18:30:00Z,Bethel,Alaska,United States,,N20109,FALSE,Aviation,DirectorBrief,2015-01-12T05:00:00Z,None,0,0,0,"The pilot’s decision to abort the takeoff with insufficient runway remaining, which resulted in a runway excursion.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88567
WPR14CA070,ACC,88551,2013-12-15T11:30:00Z,San Jose,California,United States,,N53893,FALSE,Aviation,DirectorBrief,2014-04-01T04:00:00Z,None,0,0,0,The flight instructor's failure to correct for the student pilot's loss of aircraft control in a timely manner during takeoff. Contributing to the accident was the instructor's inability to see the taxiway sign from the rear seat.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Awareness of condition, Environmental issues - Task environment - Physical workspace - Visibility - Effect on personnel, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=88551
WPR14WA072,ACC,88578,2013-12-15T05:00:00Z,"Lake Ross, New Zealand",,New Zealand,,ZK-HNA,FALSE,Aviation,None,2020-11-03T05:00:00Z,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=88578
WPR14CA069,ACC,88549,2013-12-13T21:38:00Z,Henderson,Nevada,United States,,N7015F,FALSE,Aviation,DirectorBrief,2014-04-01T04:00:00Z,Minor,0,0,2,"The flight crew's improper in-flight fuel planning lead to fuel exhaustion, which resulted in a complete loss of engine power.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Flight crew, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",https://data.ntsb.gov/Docket?ProjectID=88549
ERA14CA081,ACC,88608,2013-12-13T12:30:00Z,Farmingdale,New Jersey,United States,,N2854E,FALSE,Aviation,DirectorBrief,2014-02-04T05:00:00Z,None,0,0,0,"The student pilot's improper landing flare, which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88608
CEN14CA088,ACC,88561,2013-12-13T12:00:00Z,Bowling Green,Ohio,United States,,N66CS,FALSE,Aviation,DirectorBrief,2014-02-13T05:00:00Z,None,0,0,0,A bird strike during takeoff.,Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Contributed to outcome,https://data.ntsb.gov/Docket?ProjectID=88561
CEN14FA084,ACC,88547,2013-12-12T12:55:00Z,Collbran,Colorado,United States,,N8037P,FALSE,Aviation,DirectorBrief,2014-09-08T04:00:00Z,Fatal,3,0,0,"The pilot’s failure to maintain adequate airspeed while maneuvering at a low altitude, which resulted in an aerodynamic stall/spin and subsequent impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=88547
WPR14FA068,ACC,88543,2013-12-11T16:22:00Z,Kalaupapa,Hawaii,United States,,N687MA,FALSE,Aviation,DirectorBrief,2016-05-23T04:00:00Z,Fatal,1,3,5,"The loss of engine power due to the fracture of multiple blades on the compressor turbine wheel, which resulted in a ditching. The reason for the blade failures could not be determined due to secondary thermal damage to the blades.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Failure, Aircraft - Aircraft handling/service - Maintenance/inspections - Scheduled maint checks - Not inspected, Aircraft - Aircraft systems - Equipment/furnishings - Life jacket - Incorrect use/operation, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot",https://data.ntsb.gov/Docket?ProjectID=88543
CEN14LA086,ACC,88555,2013-12-11T12:05:00Z,Oscoda,Michigan,United States,,N5386Z,FALSE,Aviation,DirectorBrief,2014-09-24T04:00:00Z,None,0,0,0,The student pilot’s loss of control during landing in gusting wind conditions. Contributing to the accident was the pilot’s decision to land with gusting wind.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=88555
CEN14IA085,INC,88550,2013-12-11T11:08:00Z,Eau Claire,Wisconsin,United States,,N60BA,FALSE,Aviation,DirectorBrief,2014-09-24T04:00:00Z,None,0,0,0,The failure of the copilot’s windshield inner layer due to a peel chip that developed as a result of mechanical and thermal expansion stresses.,Aircraft - Aircraft structures - Windows-windshield system - Flight compartment windows - Failure,https://data.ntsb.gov/Docket?ProjectID=88550
CEN14LA081,ACC,88538,2013-12-10T11:02:00Z,Hammond,Louisiana,United States,,N1203J,FALSE,Aviation,DirectorBrief,2014-04-23T04:00:00Z,None,0,0,0,"The total loss of engine power due to oil starvation because of a fractured governor oil line, which resulted from the improper installation of the governor oil line assembly during the last oil line replacement.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng oil sys - Failure, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng oil sys - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=88538
WPR14LA065,ACC,88533,2013-12-09T16:00:00Z,Chandler,Arizona,United States,,N44HV,FALSE,Aviation,DirectorBrief,2014-09-24T04:00:00Z,None,0,0,0,"The pilot’s failure to maintain airplane control during landing, which resulted in impact with a runway identifier sign, and the flight instructor’s delayed remedial action to take the controls and initiate a go-around.","Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Not specified",https://data.ntsb.gov/Docket?ProjectID=88533
WPR14CA067,ACC,88537,2013-12-09T10:00:00Z,Kalispell,Montana,United States,,N53MT,FALSE,Aviation,DirectorBrief,2014-04-23T04:00:00Z,Serious,0,1,2,The pilot's failure to maintain airplane control during the landing sequence.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Not specified",https://data.ntsb.gov/Docket?ProjectID=88537
WPR14LA062,ACC,88531,2013-12-09T07:30:00Z,Chowchilla,California,United States,,N36MV,FALSE,Aviation,DirectorBrief,2015-01-12T05:00:00Z,None,0,0,0,"The failure of the torsional drive coupling, which resulted in a loss of drive to the main rotor system during low-altitude flight.","Aircraft - Aircraft propeller/rotor - Main rotor drive - Engine/transmission coupling - Failure, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=88531
ERA14FA068,ACC,88526,2013-12-08T19:21:00Z,Jacksonville,Florida,United States,,N98BT,FALSE,Aviation,DirectorBrief,2014-10-30T04:00:00Z,Fatal,3,0,0,The pilot’s failure to maintain airplane control during a missed approach in night instrument meteorological conditions due to spatial disorientation and a lack of instrument proficiency.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Recent instrument experience - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot",https://data.ntsb.gov/Docket?ProjectID=88526
