NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
CEN18LA062,ACC,96540,2017-12-27T07:50:00Z,Michigan City,Indiana,United States,,N525KT,FALSE,Aviation,DirectorBrief,2021-05-05T04:00:00Z,Minor,0,0,2,"The flight crew's improper decision to land on a snow-covered runway that had insufficient runway distance for the airplane to land with the contamination, which resulted in a runway overrun and impact with obstacles.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Decision related to condition, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=96540
WPR18CA059,ACC,96555,2017-12-26T14:30:00Z,Santa Ana,California,United States,,N698MC,FALSE,Aviation,DirectorBrief,2018-05-14T04:00:00Z,None,0,0,0,The pilot’s failure to follow ground control instructions and to see and avoid ground obstacles while taxiing.,"Personnel issues - Task performance - Communication (personnel) - Following instructions - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Residence/building - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96555
WPR18LA056,ACC,96539,2017-12-25T14:25:00Z,Perris,California,United States,,N6627G,FALSE,Aviation,DirectorBrief,2021-05-05T04:00:00Z,None,0,0,0,"The presence of debris in the carburetor and blockage of the fuel delivery system, which resulted in a total loss of engine power due to fuel starvation. Contributing to the accident was the lack of maintenance to the carburetor.","Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Not serviced/maintained, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Damaged/degraded",https://data.ntsb.gov/Docket?ProjectID=96539
OPS18IA003,INC,96546,2017-12-24T19:08:00Z,Medford,Oregon,United States,,N162PQ,FALSE,Aviation,DirectorBrief,2021-03-31T04:00:00Z,,,,,The incident was caused by the air traffic controller assigning an altitude below the published procedure altitude for the approach segment to be flown prior to the aircraft being established on a published portion of the approach. Contributing to the incident was the flight crew's failure to identify the appropriate altitude for the segment of the approach being flown and query the controller before subsequent decent below the published minimum altitude.,"Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - ATC personnel",https://data.ntsb.gov/Docket?ProjectID=96546
CEN18LA052,ACC,96485,2017-12-24T18:40:00Z,Riverton,Wyoming,United States,,N550D,FALSE,Aviation,DirectorBrief,2018-04-09T04:00:00Z,None,0,0,0,"The pilot's loss of directional control during the rejected takeoff. Contributing to the accident were the pilot's lack of familiarity with the airport runway configuration, which led to his premature attempt to take off, and the airplane’s inoperative landing light.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot, Personnel issues - Task performance - Use of equip/info - Use of charts - Pilot, Aircraft - Aircraft systems - Lighting system - Exterior lighting - Inoperative",https://data.ntsb.gov/Docket?ProjectID=96485
ERA18TA059,ACC,96538,2017-12-24T16:00:00Z,Union Mills,North Carolina,United States,,N91SP,FALSE,Aviation,DirectorBrief,2019-07-08T04:00:00Z,Minor,0,0,1,"The pilot's failure to use carburetor heat in weather conditions conducive to serious carburetor icing, which resulted in a total loss of engine power and a subsequent forced landing.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96538
CEN18FA061,ACC,96534,2017-12-24T08:17:00Z,Bartow,Florida,United States,,N247AT,FALSE,Aviation,DirectorBrief,2019-02-26T05:00:00Z,Fatal,5,0,0,The pilot's loss of control due to spatial disorientation during takeoff in instrument meteorological conditions.,"Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Aircraft capability - CG/weight distribution - Capability exceeded",https://data.ntsb.gov/Docket?ProjectID=96534
ERA18WA057,ACC,96533,2017-12-24T01:33:00Z,Providenciales,,Turks And Caicos Islands,,PR-RTS,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=96533
DCA18CA056,ACC,96537,2017-12-23T22:21:00Z,Bethel,Alaska,United States,,N935CE,FALSE,Aviation,DirectorBrief,2019-08-23T04:00:00Z,None,0,0,0,"failure of a cargo tie-down fastener, resulting in unsecured cargo striking the pressure bulkhead.",Aircraft - Aircraft structures - Fuselage - Seat/cargo attach fitting - Failure,https://data.ntsb.gov/Docket?ProjectID=96537
CEN18FA060,ACC,96531,2017-12-23T15:20:00Z,Oskaloosa,Iowa,United States,,N20XA,FALSE,Aviation,DirectorBrief,2019-11-06T05:00:00Z,Fatal,1,0,0,The pilot's low altitude flight into a power line due to his impairment from an acute physiologic event during the flight. Contributing to the pilot's impairment was his use of two sedating medications.,"Personnel issues - Physical - Impairment/incapacitation - (general) - Pilot, Personnel issues - Physical - Impairment/incapacitation - Prescription medication - Pilot, Personnel issues - Physical - Impairment/incapacitation - OTC medication - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96531
WPR18LA055,ACC,96532,2017-12-23T15:15:00Z,Newport,Oregon,United States,,N959M,FALSE,Aviation,DirectorBrief,2021-05-05T04:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain airplane control while on final approach for landing in crosswind conditions, which resulted in a collision with trees.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96532
ERA18WA069,INC,96655,2017-12-23T13:40:00Z,Montecristi,,Dominican Republic,,HI 907,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=96655
GAA18CA093,ACC,96536,2017-12-23T12:00:00Z,Clermont,Florida,United States,,N389BA,FALSE,Aviation,DirectorBrief,2018-03-27T04:00:00Z,None,0,0,0,The student pilot’s failure to maintain directional control during the landing flare.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=96536
ERA18LA058,ACC,96535,2017-12-21T20:00:00Z,Venice,Florida,United States,,N5254G,FALSE,Aviation,DirectorBrief,2019-07-08T04:00:00Z,None,0,0,0,A failure of the normal landing gear extension system for reasons that could not be determined due to damage to the system and the pilot's failure to ensure that the landing gear was down and locked before touchdown. Contributing to the accident was the pilot’s distraction due to weather and traffic.,"Aircraft - Aircraft systems - Landing gear system - (general) - Malfunction, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot",https://data.ntsb.gov/Docket?ProjectID=96535
WPR18FA053,ACC,96528,2017-12-21T14:07:00Z,Thompson's Station,Tennessee,United States,,N929GB,FALSE,Aviation,DirectorBrief,2019-12-16T05:00:00Z,Fatal,1,0,0,"The sport pilot's decision to depart in and continue flight in instrument meteorological conditions, which resulted in controlled flight into terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on personnel, Personnel issues - Psychological - Personality/attitude - (general) - Pilot",https://data.ntsb.gov/Docket?ProjectID=96528
WPR18WA054,ACC,96530,2017-12-21T12:05:00Z,Bredasdorp,,South Africa,,ZS-HLI,FALSE,Aviation,None,,Serious,0,1,1,,,https://data.ntsb.gov/Docket?ProjectID=96530
GAA18CA097,ACC,96590,2017-12-21T12:00:00Z,Monroe,Michigan,United States,,N4491R,FALSE,Aviation,DirectorBrief,2018-03-27T04:00:00Z,None,0,0,0,"The student pilot’s improper yaw control during the landing flare and the flight instructor’s failure to take remedial action, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96590
ERA18FA056,ACC,96529,2017-12-20T20:00:00Z,Cross City,Florida,United States,,N354WD,FALSE,Aviation,DirectorBrief,2019-07-08T04:00:00Z,Fatal,1,0,0,"The pilot's improper decision to continue visual flight rules flight into instrument meteorological conditions, which resulted in the pilot experiencing spatial disorientation and a subsequent loss of airplane control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - (general) - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=96529
CEN18LA071,ACC,96586,2017-12-20T16:30:00Z,Angleton,Texas,United States,,N47FP,FALSE,Aviation,DirectorBrief,2020-05-28T04:00:00Z,None,0,0,0,"The passenger's inadvertent activation of the left brake during landing, which resulted in a loss of directional control and a runway excursion.","Personnel issues - Action/decision - Action - Incorrect action performance - Passenger, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96586
GAA18CA092,ACC,96521,2017-12-20T11:00:00Z,Mankato,Minnesota,United States,,N284MK,FALSE,Aviation,DirectorBrief,2018-03-14T04:00:00Z,Minor,0,0,1,"The student pilot’s improper landing flare, which resulted in a hard, bounced landing and subsequent go-around during which the student exceeded the airplane’s critical angle of attack, which resulted in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96521
CEN18LA059,ACC,96525,2017-12-20T09:50:00Z,Longmont,Colorado,United States,,N519MA,FALSE,Aviation,DirectorBrief,2018-07-05T04:00:00Z,None,0,0,0,"The failure of the landing gear through bolt primarily due to fatigue during a hard landing, which resulted in a landing gear collapse and runway excursion. Contributing to the accident was noncompliance with the manufacturer service letter.","Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Failure, Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Not serviced/maintained, Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Not inspected, Aircraft - Aircraft handling/service - Maintenance/inspections - Scheduled maint checks - Not inspected, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=96525
ERA18LA054,ACC,96517,2017-12-19T17:58:00Z,Ridgeland,South Carolina,United States,,N3179T,FALSE,Aviation,DirectorBrief,2019-05-29T04:00:00Z,Minor,0,0,2,"The student pilot’s improper control inputs, which resulted in a loss of control on takeoff. Contributing to the accident was the flight instructor’s inadequate remedial action.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Instructor/check pilot, Environmental issues - Physical environment - Object/animal/substance - Residence/building - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96517
GAA18CA091,ACC,96516,2017-12-19T16:15:00Z,Phoenix,Arizona,United States,,N33HY,FALSE,Aviation,DirectorBrief,2018-07-05T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control of the airplane during the landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96516
ANC18LA016,ACC,96519,2017-12-19T16:00:00Z,Knoxville,Tennessee,United States,,N40285,FALSE,Aviation,DirectorBrief,2020-05-28T04:00:00Z,Serious,0,1,2,"The flight instructor’s failure to comply with published engine-out procedures and recommended airspeeds, which resulted in a lack of directional control, collision with trees, and impact with the ground; the left engine lost total power due to fuel starvation.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=96519
CEN18LA065,ACC,96562,2017-12-19T12:45:00Z,Versailles,Missouri,United States,,N555WM,FALSE,Aviation,DirectorBrief,2018-11-15T05:00:00Z,None,0,0,0,The total loss of engine power due to fuel starvation when the cap fitting came off the inlet tee fitting on the throttle body/fuel metering unit.,"Aircraft - Aircraft systems - Fuel system - Fuel distribution - Damaged/degraded, Aircraft - Aircraft systems - Fuel system - Fuel distribution - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=96562
ENG18WA024,ACC,97183,2017-12-19T08:40:00Z,Naryan-Mar,,Russia,,RA-01460,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=97183
GAA18CA090,ACC,96515,2017-12-18T14:00:00Z,Yentna,Alaska,United States,,N4805Z,FALSE,Aviation,DirectorBrief,2018-03-27T04:00:00Z,None,0,0,0,"The pilot’s selection of unsuitable terrain for landing, which resulted in a loss of directional control and subsequent nose-over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Decision related to condition, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96515
GAA18CA087,ACC,96501,2017-12-18T12:20:00Z,Willow,Alaska,United States,,"N61SR, N1562A",FALSE,Aviation,DirectorBrief,2018-03-27T04:00:00Z,None,0,0,0,The other pilot’s failure to see and avoid another airplane parked on the taxiway while taxiing in sun glare conditions.,"Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft, Environmental issues - Physical environment - Object/animal/substance - Aircraft - Effect on operation, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=96501
CEN18CA058,ACC,96522,2017-12-18T08:45:00Z,Georgetown,Texas,United States,,N141JT,FALSE,Aviation,DirectorBrief,2019-06-10T04:00:00Z,None,0,0,0,"The pilot's inadequate compensation for crosswind conditions, which resulted in a hard landing and the right main landing gear collapsing.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96522
DCA18CA049,ACC,96503,2017-12-18T00:45:00Z,Saint Louis,Missouri,United States,,N128SY,FALSE,Aviation,DirectorBrief,2020-07-08T04:00:00Z,Serious,0,1,0,the abrupt pitch up maneuver which caused the flight attendant to lose her balance and injure her ankle.,Personnel issues - Task performance - Use of equip/info - Aircraft control - Flight crew,https://data.ntsb.gov/Docket?ProjectID=96503
CEN18FA054,ACC,96494,2017-12-17T19:30:00Z,Reeds Spring,Missouri,United States,,N6433J,FALSE,Aviation,DirectorBrief,2019-11-06T05:00:00Z,Fatal,2,0,0,"The noninstrument-rated pilot's inadequate pre-flight planning and in-flight decision-making, which resulted in flight into known instrument meteorological conditions and the subsequent collision with terrain.","Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot",https://data.ntsb.gov/Docket?ProjectID=96494
GAA18CA086,ACC,96497,2017-12-17T16:40:00Z,North Las Vegas,Nevada,United States,,N15LU,FALSE,Aviation,DirectorBrief,2018-07-05T04:00:00Z,None,0,0,0,"The pilot’s failure to stop the main rotor rotation before taxiing the gyroplane in gusting wind conditions, resulting in the main rotor striking the empennage.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft propeller/rotor - Rotorcraft flight control - Main rotor control - Incorrect use/operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=96497
GAA18CA105,ACC,96617,2017-12-17T15:30:00Z,Wiscassett,Maine,United States,,N5619Z,FALSE,Aviation,DirectorBrief,2018-07-05T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during the takeoff roll.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Snow/ice - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=96617
WPR18LA050,ACC,96490,2017-12-17T14:00:00Z,Caldwell,Idaho,United States,,N716JB,FALSE,Aviation,DirectorBrief,2019-02-05T05:00:00Z,None,0,0,0,"Failure of the oil pressure gauge line, which resulted in oil exhaustion and a total loss of engine power.","Aircraft - Aircraft power plant - Eng oil sys (airframe furnish) - Engine oil indicating system - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level",https://data.ntsb.gov/Docket?ProjectID=96490
ERA18WA051,ACC,96511,2017-12-17T13:47:00Z,Itapua,,Paraguay,,ZP-BHU,FALSE,Aviation,None,,Fatal,1,0,0,,,https://data.ntsb.gov/Docket?ProjectID=96511
WPR18LA049,ACC,96489,2017-12-17T10:56:00Z,El Cajon,California,United States,,N8884H,FALSE,Aviation,DirectorBrief,2019-02-05T05:00:00Z,Serious,0,3,0,A total loss of engine power for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=96489
CEN18FA053,ACC,96487,2017-12-16T21:57:00Z,Oldenburg,Indiana,United States,,N761YZ,FALSE,Aviation,DirectorBrief,2019-07-16T04:00:00Z,Fatal,3,0,0,"A total loss of engine power due to the failure of the No. 4 piston, which resulted in an attempted forced landing in dark night conditions and a subsequent in-flight collision with trees and terrain.  Contributing to the accident were the pilot's situational stress and fatigue, both of which degraded his performance.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Damaged/degraded, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on personnel, Personnel issues - Physical - Alertness/Fatigue - (general) - Pilot, Personnel issues - Psychological - Mental/emotional state - Stress - Pilot",https://data.ntsb.gov/Docket?ProjectID=96487
