NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
GAA16CA096,ACC,92532,2015-12-26T18:00:00Z,Punta Gorda,Florida,United States,,N4776E,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The student pilot's failure to maintain obstacle clearance while taxiing on the ramp, resulting in a collision with an object.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Student/instructed pilot, Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=92532
WPR16LA043,ACC,92501,2015-12-26T14:40:00Z,Nogales,Arizona,United States,,N6811V,FALSE,Aviation,DirectorBrief,2021-05-06T04:00:00Z,Serious,0,4,0,The airplane’s impact with a hillside shortly after takeoff for reasons that could not be determined.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=92501
DCA16CA052,ACC,92587,2015-12-26T13:41:00Z,San Diego,California,United States,,N7733B,FALSE,Aviation,DirectorBrief,2018-09-05T04:00:00Z,Serious,0,1,0,An inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,https://data.ntsb.gov/Docket?ProjectID=92587
GAA16CA089,ACC,92502,2015-12-25T16:35:00Z,Fullerton,California,United States,,N99Y,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,The pilot's failure to maintain directional control during the landing roll.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=92502
ERA16LA078,ACC,92497,2015-12-24T09:40:00Z,Corinth,Mississippi,United States,,N891CR,FALSE,Aviation,DirectorBrief,2018-04-17T04:00:00Z,Serious,0,2,2,"The pilot's inadequate preflight inspection and his subsequent failure to maintain airplane control, which resulted in an access door opening after takeoff, and the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft structures - Doors - Service doors - Not inspected, Aircraft - Aircraft structures - Doors - Service doors - Malfunction, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",https://data.ntsb.gov/Docket?ProjectID=92497
CEN16WA071,ACC,92509,2015-12-24T05:00:00Z,Malaga,,Spain,,EC-LIQ,FALSE,Aviation,None,,Fatal,2,0,0,,,https://data.ntsb.gov/Docket?ProjectID=92509
CEN16LA082,ACC,92566,2015-12-23T16:20:00Z,Tahlequah,Oklahoma,United States,,N4523A,FALSE,Aviation,DirectorBrief,2017-03-06T05:00:00Z,None,0,0,0,A partial loss of engine power shortly after takeoff due to an inadequately tightened fuel line.  Also causal was the pilot's failure to extend the landing gear once the airplane was in a position to safely land on the runway.,"Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Fuel system - (general) - Incorrect service/maintenance, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",https://data.ntsb.gov/Docket?ProjectID=92566
CEN16LA067,ACC,92493,2015-12-23T15:15:00Z,Telluride,Colorado,United States,,XA-MEX,FALSE,Aviation,DirectorBrief,2018-04-17T04:00:00Z,None,0,0,0,The limitations of the air traffic control equipment that prevented the controller's timely recognition of NOTAM information that was effective immediately and resulted in the issuance of an approach clearance to a closed runway. Also causal was the pilots' omission to monitor and transmit their intentions on the airport common frequency. Contributing to the accident was the controller's heavy workload and the limitations of the NOTAM system to distribute information in a timely manner.,"Personnel issues - Action/decision - (general) - (general) - ATC personnel, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Availability of related info, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Effect on operation, Environmental issues - Operating environment - Air traffic/operating proc - Approach control procedure - Effect on operation, Environmental issues - Operating environment - Communication system - VHF/HF radio - Compliance w/ procedure, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on personnel, Personnel issues - Task performance - Workload management - (general) - ATC personnel, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Availability of related info",https://data.ntsb.gov/Docket?ProjectID=92493
DCA16WA048,INC,92559,2015-12-23T05:00:00Z,Gwangju-Si,,Republic Of Korea,,HL8049,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=92559
DCA16CA053,ACC,92588,2015-12-23T02:16:00Z,Charlotte,North Carolina,United States,,N475WN,FALSE,Aviation,DirectorBrief,2018-09-05T04:00:00Z,Serious,0,1,0,An inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,https://data.ntsb.gov/Docket?ProjectID=92588
ERA16LA077,ACC,92483,2015-12-22T18:35:00Z,Myerstown,Pennsylvania,United States,,N4314S,FALSE,Aviation,DirectorBrief,2020-02-11T05:00:00Z,Serious,0,4,0,The pilot's failure to maintain control of the airplane during climbout due to his distraction with raising the landing gear.,"Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=92483
WPR16FA042,ACC,92482,2015-12-22T12:27:00Z,Castro Valley,California,United States,,N323PA,FALSE,Aviation,DirectorBrief,2017-08-29T04:00:00Z,Fatal,1,0,0,The pilot's loss of control due to spatial disorientation while maneuvering during an instrument approach in instrument meteorological conditions.,"Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=92482
WPR16WA051,ACC,92561,2015-12-22T05:00:00Z,New Delhi,,India,,VT-BSA,FALSE,Aviation,None,,Fatal,10,0,0,,,https://data.ntsb.gov/Docket?ProjectID=92561
CEN16LA084,ACC,92572,2015-12-21T22:30:00Z,Warrenton,Missouri,United States,,N292B,FALSE,Aviation,DirectorBrief,2017-09-06T04:00:00Z,Minor,0,0,1,"The noninstrument-rated pilot's continued flight into instrument meteorological conditions at night, which resulted in the loss of visual reference to the ground and his subsequent failure to maintain clearance from trees.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on personnel",https://data.ntsb.gov/Docket?ProjectID=92572
GAA16CA102,ACC,92596,2015-12-21T15:00:00Z,Girdwood,Alaska,United States,,N2791P,FALSE,Aviation,DirectorBrief,2016-04-05T04:00:00Z,None,0,0,0,"Fuel contamination resulting in the loss of engine power, a forced landing on a highway, and subsequent right wing impact with highway signage.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of equipment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Low temperature - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=92596
GAA16CA099,ACC,92574,2015-12-21T13:30:00Z,Wallace,North Carolina,United States,,N141MD,FALSE,Aviation,DirectorBrief,2016-04-05T04:00:00Z,None,0,0,0,"The pilot's improper fuel planning, which resulted in fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",https://data.ntsb.gov/Docket?ProjectID=92574
DCA16WA037,INC,92494,2015-12-21T04:23:00Z,Darwin,,Australia,,VH-VKE,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=92494
GAA16CA084,ACC,92473,2015-12-20T15:30:00Z,New Castle,Pennsylvania,United States,,N5667Z,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and a nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=92473
ERA16FA075,ACC,92472,2015-12-20T15:30:00Z,Winder,Georgia,United States,,N2074P,FALSE,Aviation,DirectorBrief,2017-05-11T04:00:00Z,Fatal,1,0,0,A total loss of engine power for reasons that could not be determined because the examination of the wreckage did not reveal any mechanical anomalies that would have precluded normal operation.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=92472
GAA16CA088,ACC,92489,2015-12-20T12:37:00Z,Middle River,Maryland,United States,,N853WD,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The pilot's incorrect installation of the rudder horn and failure to properly inspect the installation, which led to a loss of directional control during takeoff.","Aircraft - Aircraft structures - Empennage structure - Rudder - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Installation - Pilot, Personnel issues - Task performance - Inspection - Post maintenance inspection - Pilot",https://data.ntsb.gov/Docket?ProjectID=92489
WPR16FA041,ACC,92471,2015-12-19T16:56:00Z,Bakersfield,California,United States,,N36402,FALSE,Aviation,DirectorBrief,2017-05-16T04:00:00Z,Fatal,5,0,0,"The noninstrument-rated pilot's decision to conduct and continue the flight despite forecast and en route instrument meteorological conditions (IMC), which were not conducive to safe operation under visual flight rules. Also causal to the accident was the pilot's decision to accept an instrument flight rules clearance and fly into IMC during cruise flight, which led to his spatial disorientation and a resultant loss of control and an in-flight breakup. Contributing to the accident was the pilot's self-induced pressure to arrive at the destination for a party that night.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Aircraft - Aircraft structures - (general) - (general) - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Effect on personnel, Personnel issues - Psychological - Personality/attitude - Motivation/respond to pressure - Pilot",https://data.ntsb.gov/Docket?ProjectID=92471
CEN16LA068,ACC,92496,2015-12-19T16:55:00Z,Baytown,Texas,United States,,N2694F,FALSE,Aviation,DirectorBrief,2016-08-16T04:00:00Z,Serious,0,1,1,The pilot's failure to maintain directional control during landing in gusting wind conditions.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=92496
GAA16CA090,ACC,92503,2015-12-19T15:00:00Z,Portales,New Mexico,United States,,N97411,FALSE,Aviation,DirectorBrief,2016-04-05T04:00:00Z,None,0,0,0,"The pilot receiving instruction's improper brake application during the flight instructor's aborted landing, which resulted in a loss of directional control and a runway excursion. Contributing to the accident was the flight instructor's decision to perform flight training in an airplane without dual-equipped wheel brakes.","Personnel issues - Action/decision - Action - Unnecessary action - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=92503
ERA16LA076,ACC,92479,2015-12-19T12:20:00Z,Guanica,Puerto Rico,United States,,N124LP,FALSE,Aviation,DirectorBrief,2017-06-20T04:00:00Z,None,0,0,0,"The pilot/owner's failure to maintain the engine in accordance with manufacturer guidance, which resulted in the undetected corrosion of the power takeoff bearing, subsequent bearing failure, and a total loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Not serviced/maintained, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Pilot",https://data.ntsb.gov/Docket?ProjectID=92479
DCA16IA036,INC,92491,2015-12-19T09:31:00Z,Seattle,Washington,United States,,N477AS,FALSE,Aviation,DirectorBrief,2020-06-08T04:00:00Z,None,0,0,0,the flight crew's misidentification of the taxiway as the landing runway.,"Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Flight crew",https://data.ntsb.gov/Docket?ProjectID=92491
ERA16FA074,ACC,92469,2015-12-17T20:44:00Z,Greenville,Florida,United States,,N77BP,FALSE,Aviation,DirectorBrief,2017-03-06T05:00:00Z,Fatal,2,0,0,"The pilot's decision to initiate the flight into known adverse weather conditions, in an airplane that was not approved for instrument flight, which resulted in an encounter with instrument meteorological conditions and his subsequent spatial disorientation and loss of airplane control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Clouds - Contributed to outcome, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Instrument flight capability - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=92469
GAA16CA083,ACC,92470,2015-12-17T08:57:00Z,Friendswood,Texas,United States,,N9860U,FALSE,Aviation,DirectorBrief,2016-02-08T05:00:00Z,None,0,0,0,"The student pilot's loss of directional control during an aborted landing, which resulted in a collision with a tree and impact with the ground.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=92470
CEN16WA066,ACC,92480,2015-12-16T18:10:00Z,Mixco,,Guatemala,,TG-PJV,FALSE,Aviation,None,,Serious,0,1,0,,,https://data.ntsb.gov/Docket?ProjectID=92480
ANC16LA010,ACC,92463,2015-12-16T10:42:00Z,Valdez,Alaska,United States,,N255VS,FALSE,Aviation,DirectorBrief,2017-03-06T05:00:00Z,None,0,0,0,"The overhaul facility’s improper and excessive use of an approved lubricant during overhaul of the fuel injection servo, which resulted in a disruption of fuel flow and a total loss of engine power.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Repair - Maintenance personnel, Personnel issues - Experience/knowledge - Knowledge - Knowledge of procedures - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=92463
ERA16LA070,ACC,92457,2015-12-16T10:35:00Z,Charles Town,West Virginia,United States,,N614CD,FALSE,Aviation,DirectorBrief,2018-11-15T05:00:00Z,None,0,0,0,"The flight instructor's inadequate remedial action and the student pilot's failure to maintain yaw control while practicing a stall, which resulted in an unintentional spin.","Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=92457
DCA16WA236,ACC,94255,2015-12-16T10:34:00Z,"Plettenberg, Western Cape Province",,South Africa,,ZS-SLS,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=94255
DCA16LA032,ACC,92458,2015-12-15T18:30:00Z,Nashville,Tennessee,United States,,N649SW,FALSE,Aviation,DirectorBrief,2017-01-23T05:00:00Z,None,0,0,0,"the flight crew's early turn towards the assigned gate because taxiway lighting had been inadvertently turned off by the controller-in-charge which resulted in the airplane leaving the paved surface.

 

Contributing to the accident was the operation of the screen-saver function on the lighting control panel that prevented the tower controllers from having an immediate visual reference to the status of the airfield lighting.","Environmental issues - Operating environment - Airport facilities/design - Taxiway lighting - Contributed to outcome, Organizational issues - Development - Design - Equipment design - ATC, Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot, Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Not specified, Personnel issues - Task performance - Use of equip/info - Use of equip/system - ATC personnel",https://data.ntsb.gov/Docket?ProjectID=92458
WPR16FA040,ACC,92454,2015-12-15T18:23:00Z,Superior,Arizona,United States,,N74317,FALSE,Aviation,DirectorBrief,2019-03-18T04:00:00Z,Fatal,2,1,0,"The pilot's loss of helicopter control in mountainous terrain as the result of operating the helicopter outside the performance envelope of its hydraulic system and encountering the servo transparency phenomenon. Contributing to the accident was the pilot's decision to perform low-level, high-speed maneuvers through mountainous terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft systems - Hydraulic power system - (general) - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Attain/maintain not possible, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Decision related to condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Incorrect use/operation",https://data.ntsb.gov/Docket?ProjectID=92454
ERA16LA071,ACC,92462,2015-12-15T11:50:00Z,Brunswick,Georgia,United States,,N8675N,FALSE,Aviation,DirectorBrief,2016-08-16T04:00:00Z,Minor,0,0,2,"Maintenance personnel's failure to properly torque a No. 4 cylinder hold-down nut during engine overhaul, which resulted in the loosening of the nut and the subsequent failure of the studs and through bolts and separation of the cylinder.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=92462
WPR16LA039,ACC,92446,2015-12-14T14:41:00Z,Corona,California,United States,,N5863Q,FALSE,Aviation,DirectorBrief,2017-05-01T04:00:00Z,None,0,0,0,A partial loss of engine power during initial climb for reasons that could not be determined based on available information. Contributing to the accident was the pilot’s decision to conduct the takeoff with observed engine deficiencies.,Not determined - Not determined - (general) - (general) - Unknown/Not determined,https://data.ntsb.gov/Docket?ProjectID=92446
ERA16LA067,ACC,92440,2015-12-13T18:24:00Z,Lenoir,North Carolina,United States,,N92744,FALSE,Aviation,DirectorBrief,2017-07-20T04:00:00Z,Serious,0,1,0,"The pilot’s failure to maintain airspeed and a coordinated turn in the traffic pattern, which resulted in the airplane exceeding its critical angle of attack and entering an aerodynamic stall and spin. Contributing to the accident was the pilot’s failure to remove the airframe parachute activation handle locking pin before flight.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",https://data.ntsb.gov/Docket?ProjectID=92440
ERA16LA073,ACC,92468,2015-12-13T17:33:00Z,Kennesaw,Georgia,United States,,N7675Q,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"Inadequate inspection and rigging of the landing gear system, which resulted in the subsequent failure and collapse of the left main landing gear during landing.","Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Main landing gear attach sec - Incorrect service/maintenance, Aircraft - Aircraft systems - Landing gear system - Main landing gear attach sec - Failure, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel, Aircraft - Aircraft handling/service - Maintenance/inspections - Scheduled maint checks - Inadequate inspection, Aircraft - Aircraft handling/service - Maintenance/inspections - Scheduled maint checks - Incorrect service/maintenance",https://data.ntsb.gov/Docket?ProjectID=92468
GAA16CA082,ACC,92459,2015-12-13T14:00:00Z,Reidsville,North Carolina,United States,,N1316V,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The pilot's loss of pitch control while maneuvering at low altitude, which resulted in a collision with terrain, a left main landing gear collapse, and runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=92459
GAA16CA079,ACC,92445,2015-12-13T12:15:00Z,Rimrock,Arizona,United States,,N113LM,FALSE,Aviation,DirectorBrief,2016-03-14T04:00:00Z,None,0,0,0,"The pilot's loss of directional control during the landing roll, which resulted in a runway excursion and a left main landing gear collapse.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=92445
GAA16CA080,ACC,92451,2015-12-13T09:30:00Z,Broadus,Montana,United States,,N29712,FALSE,Aviation,DirectorBrief,2016-04-05T04:00:00Z,Minor,0,0,1,"The pilot's failure to maintain clearance from the wires while flying at a low altitude resulting in a wire strike, a loss of airplane control, and the consequent impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Incorrect use/operation, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment",https://data.ntsb.gov/Docket?ProjectID=92451
ERA16WA069,ACC,92452,2015-12-13T09:26:00Z,Suvorovskaya,,Russia,,RA-2587G,FALSE,Aviation,None,,Fatal,4,0,0,,,https://data.ntsb.gov/Docket?ProjectID=92452
GAA16LA087,ACC,92481,2015-12-12T16:05:00Z,Clearwater,Florida,United States,,N27405,FALSE,Aviation,DirectorBrief,2017-07-26T04:00:00Z,None,0,0,0,The pilot's failure to extend the landing gear before landing.,"Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot",https://data.ntsb.gov/Docket?ProjectID=92481
