NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,DocketUrl
CEN17LA062,ACC,94542,2016-12-27T19:40:00Z,Piedmont,Missouri,United States,,N5499Z,FALSE,Aviation,DirectorBrief,2019-06-25T04:00:00Z,None,0,0,0,"The pilot’s descent below glidepath, which resulted in the airplane’s impact with power lines.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - (general) - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Not specified",https://data.ntsb.gov/Docket?ProjectID=94542
ERA17FA074,ACC,94534,2016-12-27T18:56:00Z,Port Orange,Florida,United States,,N669WR,FALSE,Aviation,DirectorBrief,2018-07-16T04:00:00Z,Fatal,2,0,0,"The pilot's loss of airplane control due to spatial disorientation, which resulted in the exceedance of the airplane's critical angle of attack and an aerodynamic stall/spin. Contributing to the accident was the pilot's failure to fly a stabilized approach consistent with the published instrument approach procedure.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on operation, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Compliance w/ procedure, Personnel issues - Action/decision - Action - Lack of action - ATC personnel, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Decision related to condition",https://data.ntsb.gov/Docket?ProjectID=94534
ERA17LA075,ACC,94536,2016-12-27T17:00:00Z,Bridgeport,Alabama,United States,,N3772F,FALSE,Aviation,DirectorBrief,2019-09-27T04:00:00Z,Serious,0,1,1,"The pilot's decision to make steep turns to the right while operating on the right fuel tank with low fuel quantity, which led to a loss of engine power due to unporting of the right fuel tank and fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",https://data.ntsb.gov/Docket?ProjectID=94536
WPR17LA042,ACC,94539,2016-12-27T16:53:00Z,Willows,California,United States,,N602L,FALSE,Aviation,DirectorBrief,2018-11-06T05:00:00Z,None,0,0,0,"The decision of the maintenance facility mechanic to conduct maintenance without reference to the applicable manufacturer’s guidance, which resulted in the improper reassembly and subsequent failure of the engine compressor bleed valve, which in turn prevented the engine from responding to further power demand at a critical phase of flight. Contributing to the accident was the failure of the maintenance facility’s director of maintenance to ensure that the overhaul was conducted properly and that the required post-maintenance test procedures were accomplished.","Aircraft - Aircraft power plant - Engine bleed air system - Compressor bleed valve - Incorrect service/maintenance, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Maintenance personnel, Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel",https://data.ntsb.gov/Docket?ProjectID=94539
CEN17LA061,ACC,94533,2016-12-27T13:30:00Z,Farmington,Missouri,United States,,N918KS,FALSE,Aviation,DirectorBrief,2017-10-02T04:00:00Z,Minor,0,0,1,The pilot's failure to maintain airplane control during takeoff in crosswind conditions.,"Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=94533
DCA17WA047,ACC,94535,2016-12-27T05:00:00Z,"Dabolim, Goa",,India,,VT-JBG,FALSE,Aviation,None,,Minor,0,0,10,,,https://data.ntsb.gov/Docket?ProjectID=94535
ERA17FA073,ACC,94531,2016-12-26T17:02:00Z,Gatlinburg,Tennessee,United States,,N1839X,FALSE,Aviation,DirectorBrief,2018-04-17T04:00:00Z,Fatal,3,0,0,"The non-instrument-rated pilot's intentional visual flight rules flight into instrument meteorological conditions, which resulted in controlled flight into terrain. Contributing to the accident was the pilot's established anti-authority attitude.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total instrument experience - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Decision related to condition, Personnel issues - Psychological - Personality/attitude - Personality - Pilot, Personnel issues - Psychological - Personality/attitude - Self confidence - Pilot, Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot",https://data.ntsb.gov/Docket?ProjectID=94531
WPR17FA041,ACC,94530,2016-12-26T14:18:00Z,Fresno,California,United States,,N176PA,FALSE,Aviation,DirectorBrief,2018-05-09T04:00:00Z,Fatal,2,0,0,"The pilot's abnormally steep takeoff climb followed by a loss of control and rapid descent to ground impact, for undetermined reasons.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience w/ equipment - Pilot",https://data.ntsb.gov/Docket?ProjectID=94530
DCA17WA048,INC,94546,2016-12-25T07:19:00Z,Addis Ababa,,Ethiopia,,SU-GEA,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=94546
GAA17CA104,ACC,94544,2016-12-24T10:30:00Z,Palm Coast,Florida,United States,,N1289Y,FALSE,Aviation,DirectorBrief,2017-04-04T04:00:00Z,None,0,0,0,"The student pilot’s improper landing flare, which resulted in a hard landing and porpoise.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=94544
ERA17WA085,ACC,94598,2016-12-23T19:30:00Z,Tabatinga,,Brazil,,PT-ICU,FALSE,Aviation,None,,Fatal,3,0,1,,,https://data.ntsb.gov/Docket?ProjectID=94598
CEN17LA070,ACC,94570,2016-12-23T17:18:00Z,Pontiac,Michigan,United States,,N1337H,FALSE,Aviation,DirectorBrief,2020-04-20T04:00:00Z,None,0,0,0,"The improper installation of the left wheel brake torque plate by maintenance personnel, which resulted in the separation of the torque plate from the axle endplate and a loss of directional control during landing.","Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect service/maintenance, Aircraft - Aircraft systems - Landing gear system - Brake - Failure, Personnel issues - Task performance - Maintenance - Modification/alteration - Maintenance personnel, Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Environmental issues - Physical environment - Object/animal/substance - Snow/ice - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94570
GAA17CA099,ACC,94532,2016-12-23T14:10:00Z,Hartford,Connecticut,United States,,N250YA,FALSE,Aviation,DirectorBrief,2017-03-13T04:00:00Z,Minor,0,0,1,"The student pilot’s improper landing flare, which resulted in a bounced hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",https://data.ntsb.gov/Docket?ProjectID=94532
ERA17FA072,ACC,94529,2016-12-23T12:45:00Z,Middlebury,Vermont,United States,,N31202,FALSE,Aviation,DirectorBrief,2018-07-16T04:00:00Z,Fatal,1,0,0,"The pilot's improper decision to return to the airport following a partial or complete loss of engine power during takeoff initial climb and his failure to maintain sufficient airspeed while maneuvering, which resulted in exceedance of the critical angle of attack and an aerodynamic stall.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=94529
CEN17LA065,ACC,94552,2016-12-23T11:13:00Z,Cody,Wyoming,United States,,N320RJ,FALSE,Aviation,DirectorBrief,2017-09-06T04:00:00Z,None,0,0,0,"Improper maintenance of the fuel pressure regulator, which resulted in an excessive fuel and airbox pressure differential and subsequent loss of engine power.","Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft systems - Fuel system - Fuel pressure - Incorrect service/maintenance, Aircraft - Aircraft systems - Fuel system - Fuel pressure - Capability exceeded, Aircraft - Aircraft systems - Indicating/recording systems - (general) - Failure",https://data.ntsb.gov/Docket?ProjectID=94552
GAA17CA100,ACC,94537,2016-12-23T10:00:00Z,Warren,Minnesota,United States,,N7961F,FALSE,Aviation,DirectorBrief,2017-06-20T04:00:00Z,None,0,0,0,"The noncertificated pilot’s failure to maintain directional control during the landing, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94537
GAA17CA103,ACC,94541,2016-12-22T15:15:00Z,Shreveport,Louisiana,United States,,N9541W,FALSE,Aviation,DirectorBrief,2017-03-13T04:00:00Z,Minor,0,0,1,"The pilot’s inadequate compensation for crosswind conditions during the go-around, which resulted in a loss of airplane control.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=94541
CEN17LA060,ACC,94527,2016-12-21T11:20:00Z,Millersburg,Ohio,United States,,N8381T,FALSE,Aviation,DirectorBrief,2017-09-06T04:00:00Z,Minor,0,0,2,"The pilot's improper in-flight fuel management and his failure to switch the fuel selector to the “both” position in accordance with the Before Landing checklist, which resulted in a loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94527
ENG17WA007,INC,94522,2016-12-21T01:50:00Z,Toronto,,Canada,,4X-EAM,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=94522
DCA17WA044,ACC,94520,2016-12-20T18:30:00Z,Puerto Carreno,,Colombia,,HK4544,FALSE,Aviation,None,,Fatal,3,3,0,,,https://data.ntsb.gov/Docket?ProjectID=94520
CEN17LA059,ACC,94523,2016-12-20T10:36:00Z,Longville,Minnesota,United States,,N80RB,FALSE,Aviation,DirectorBrief,2020-08-03T04:00:00Z,None,0,0,0,"The in-flight encounter with wind shear and gusting wind conditions, which resulted in a bounced landing and runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94523
ERA17LA071,ACC,94517,2016-12-19T15:00:00Z,Palm Bay,Florida,United States,,N150EC,FALSE,Aviation,DirectorBrief,2019-04-04T04:00:00Z,Minor,0,0,2,"Unknown maintenance personnel’s improper routing of electrical wires in the engine compartment, which resulted in chafing and a subsequent in-flight fire.","Aircraft - Aircraft systems - Electrical power system - Electrical pwr sys wiring - Damaged/degraded, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94517
GAA17CA098,ACC,94528,2016-12-18T19:40:00Z,Apple Valley,California,United States,,N5954B,FALSE,Aviation,DirectorBrief,2017-07-20T04:00:00Z,Serious,0,1,1,"The pilot’s mismanagement of the available fuel, which resulted in a loss of engine power and a subsequent hard, off-airport landing and nose-over.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",https://data.ntsb.gov/Docket?ProjectID=94528
CEN17LA058,ACC,94518,2016-12-18T16:00:00Z,Blaine,Minnesota,United States,,N4204B,FALSE,Aviation,DirectorBrief,2018-03-19T04:00:00Z,None,0,0,0,A total loss of engine power due to a lack of crankshaft lubrication to the No. 4 connecting rod journal.,"Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng liquid cooling - Failure, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",https://data.ntsb.gov/Docket?ProjectID=94518
ANC17LA013,ACC,94515,2016-12-18T12:00:00Z,Palmer,Alaska,United States,,N121MR,FALSE,Aviation,DirectorBrief,2018-01-25T05:00:00Z,Minor,0,0,2,"The pilot's failure to maintain main rotor revolutions per minute (RPM) during a pinnacle landing, which resulted in a main rotor stall condition, a loss of control, and a subsequent impact with terrain. A contributing factor was the flight instructor's failure to monitor the main rotor RPM during the pinnacle landing.","Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Prop/rotor parameters - Not attained/maintained",https://data.ntsb.gov/Docket?ProjectID=94515
ERA17LA070,ACC,94513,2016-12-17T17:07:00Z,Ormond Beach,Florida,United States,,N410BC,FALSE,Aviation,DirectorBrief,2019-04-04T04:00:00Z,Serious,0,1,0,"The pilot's impairment by alcohol before and during the flight, which led to his improper fuel management and resulted in fuel exhaustion and a subsequent loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Physical - Impairment/incapacitation - Alcohol - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Contributed to outcome, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot",https://data.ntsb.gov/Docket?ProjectID=94513
DCA17WA054,INC,94590,2016-12-17T05:00:00Z,Sydney,,Australia,,ZK-TLK,FALSE,Aviation,None,,None,0,0,0,,,https://data.ntsb.gov/Docket?ProjectID=94590
GAA17CA109,ACC,94581,2016-12-16T14:20:00Z,Kewanee,Illinois,United States,,N55484,FALSE,Aviation,DirectorBrief,2017-03-13T04:00:00Z,None,0,0,0,The pilot’s failure to extend the landing gear during the approach to land.,"Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on operation",https://data.ntsb.gov/Docket?ProjectID=94581
CEN17LA057,ACC,94514,2016-12-16T11:45:00Z,Ionia,Michigan,United States,,N812C,FALSE,Aviation,DirectorBrief,2017-03-06T05:00:00Z,None,0,0,0,"A failure of the aft support cable on the left main landing ski due to an inadequately formed nicopress sleeve, which allowed the ski to rotate into a vertical position shortly after liftoff, and its unavoidable separation during the subsequent landing.","Personnel issues - Task performance - Maintenance - Fabrication - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Wheel/ski/float - Incorrect service/maintenance, Aircraft - Fluids/misc hardware - Misc hardware - Fasteners - Incorrect service/maintenance, Aircraft - Aircraft systems - Landing gear system - Wheel/ski/float - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",https://data.ntsb.gov/Docket?ProjectID=94514
OPS17IA010,INC,94560,2016-12-16T02:25:00Z,Mt. Wilson,California,United States,,B-16726,FALSE,Aviation,DirectorBrief,2019-05-07T04:00:00Z,None,0,0,0,The incident was caused by the air traffic controller assigning the pilots a left turn instead of the required right turn after departure which placed the aircraft in an unsafe proximity with terrain and obstructions. Contributing to the incident was the air traffic controller's inadequate recovery technique during the development of the incident.,"Personnel issues - Action/decision - Action - Incorrect action selection - ATC personnel, Personnel issues - Task performance - Communication (personnel) - Interpretation/understanding - ATC personnel, Personnel issues - Experience/knowledge - Training - Total instruct/training recvd - ATC personnel, Personnel issues - Action/decision - Action - Lack of action - ATC personnel, Personnel issues - Experience/knowledge - Experience/qualifications - (general) - ATC personnel",https://data.ntsb.gov/Docket?ProjectID=94560
